info,date,rating,title,name
생산엔지니어·생산관리,2023.04.02,4.0,네임벨류 좋지만 내부는 전쟁터,LG화학
생산엔지니어·생산관리,2023.04.02,3.0,일 하는 사람에게만 집중. 신입 줄퇴사 중,LG화학
생산엔지니어·생산관리,2023.03.31,3.0,안전하게 다니기 좋은 회사,LG화학
생산엔지니어·생산관리,2023.03.30,4.0,그래도 대기업이다.,LG화학
생산엔지니어·생산관리,2023.03.30,4.0,바이오 발전성,LG화학
연구개발(R&D),2023.03.29,4.0,받는 만큼 일할 수 있는 회사,LG화학
연구개발(R&D),2023.03.29,4.0,극강의 워라벨 회사,LG화학
경영지원·관리 전문가,2023.03.27,3.0,그래도 대기업,LG화학
환경·안전·보건 전문가,2023.03.27,5.0,국내에서 나쁘지 않게 다닐수 있는 회사,LG화학
경영전략·사업기획·분석전문가,2023.03.26,3.0,낮은 급여 높은 워라밸,LG화학
건설 엔지니어,2023.03.25,3.0,워라밸이 있으나 라이프를 즐길 위치가 아님,LG화학
경영전략·사업기획·분석전문가,2023.03.25,4.0,안정적인 회사,LG화학
생산엔지니어·생산관리,2023.03.24,4.0,커리어 개발하기 좋은 회사,LG화학
생산엔지니어·생산관리,2023.03.24,3.0,네임밸류만 좋은 회사,LG화학
생산엔지니어·생산관리,2023.03.24,5.0,워라벨은 부바부지만 직접부서 아니면 보통 꿀,LG화학
연구개발(R&D),2023.03.24,3.0,엘무원이 속출할 수 밖에 없는 고인 회사,LG화학
연구개발(R&D),2023.03.23,3.0,워라벨은 좋으나 미래가 어둡다.,LG화학
생산엔지니어·생산관리,2023.03.22,3.0,이게 맞나,LG화학
품질관리·보증 전문가,2023.03.22,4.0,대기업의 장단점을 모두 갖춘회사,LG화학
생산엔지니어·생산관리,2023.03.22,5.0,모난점없는 회사,LG화학
IT 기획·매니지먼트 전문가,2023.03.21,4.0,팀운이 따르면 오래 다닐수 있는 회사,LG화학
품질관리·보증 전문가,2023.03.20,3.0,급여가 너무 짜요!!,LG화학
생산엔지니어·생산관리,2023.03.19,3.0,사람만 좋은 회사,LG화학
생산엔지니어·생산관리,2023.03.19,4.0,4대 대기업과 비교하지 않으면 좋은곳,LG화학
생산엔지니어·생산관리,2023.03.19,3.0,적당 적당한 회사,LG화학
품질관리·보증 전문가,2023.03.18,4.0,네임밸류에 비해 무능한 경영진,LG화학
건설 엔지니어,2023.03.18,3.0,미래 없는 다니기 편한 곳,LG화학
구매·물류·SCM 전문가,2023.03.17,4.0,모르겠다.,LG화학
생산엔지니어·생산관리,2023.03.17,4.0,워라밸이 보장됨,LG화학
생산엔지니어·생산관리,2023.03.17,1.0,경영진은 무슨 생각이지?,LG화학
품질관리·보증 전문가,2023.03.16,2.0,워라밸 엉망인 회사,LG화학
생산엔지니어·생산관리,2023.03.16,2.0,동종업계에 비해 떨어지는 대우,LG화학
IT 기획·매니지먼트 전문가,2023.03.16,2.0,저물어간다,LG화학
연구개발(R&D),2023.03.16,4.0,워라밸이 보장되는 회사,LG화학
연구개발(R&D),2023.03.15,4.0,워라밸 굿,LG화학
생산엔지니어·생산관리,2023.03.15,3.0,밥먹고 살수 있다,LG화학
생산엔지니어·생산관리,2023.03.15,5.0,오래된 대기업의 표본과 같은 회사이나 자꾸 변화하려는 시도가 느껴짐,LG화학
경영전략·사업기획·분석전문가,2023.03.14,1.0,말해뭐하겠는가. 대한민국 최고 석화기업은 개뿔,LG화학
회계·세무·재무 전문가,2023.03.13,5.0,배울 점이 많다.,LG화학
해외영업·사업개발·마케팅,2023.03.12,5.0,말해 뭐하겠는가.  대한민국 최고 석화기업,LG화학
품질관리·보증 전문가,2023.03.11,4.0,적당한 타협점의 회사,LG화학
연구개발(R&D),2023.03.11,3.0,워라벨 좋은 회사,LG화학
생산엔지니어·생산관리,2023.03.11,3.0,주말에도 카톡으로 업무지시하는 회사 ,LG화학
마케팅·홍보 전문가,2023.03.10,2.0,미래 전망 어둡,LG화학
생산엔지니어·생산관리,2023.03.10,3.0,지역적 조건과 급여가 아쉬운 회사,LG화학
연구개발(R&D),2023.03.09,3.0,먹고살게만해주는 회사,LG화학
생산엔지니어·생산관리,2023.03.09,1.0,정년하나 보장되는 회사,LG화학
회계·세무·재무 전문가,2023.03.08,4.0,사람들이 좋은 회사,LG화학
구매·물류·SCM 전문가,2023.03.08,4.0,다양한 사업구조에서 장단점이 있음,LG화학
구매·물류·SCM 전문가,2023.03.07,4.0,안정적이고 발전하려는 회사이지만 조금 아쉽다,LG화학
연구개발(R&D),2023.03.07,3.0,워라밸 보장되는 회사,LG화학
생산엔지니어·생산관리,2023.03.05,4.0,엘무원,LG화학
생산엔지니어·생산관리,2023.03.03,3.0,풍선 같은 회사,LG화학
연구개발(R&D),2023.03.02,4.0,커리어 향상에 도움됨,LG화학
품질관리·보증 전문가,2023.03.01,3.0,급여가 아쉬운 회사,LG화학
경영전략·사업기획·분석전문가,2023.03.01,4.0,"첫직장, 이리저리 구르며 일 배우기엔 괜찬ㅎ",LG화학
경영전략·사업기획·분석전문가,2023.02.28,4.0,숨은고수 많아 성장 가능하다. 단 조직문화 및 급여 불만족,LG화학
연구개발(R&D),2023.02.28,3.0,워라벨이 보장되는 회사,LG화학
환경·안전·보건 전문가,2023.02.27,3.0,연봉 평범하나 꼰데가 많음,LG화학
마케팅·홍보 전문가,2023.02.27,4.0,좋은 회사이나 직원 복지 대우를 타회사 보다 늦게 해서 해주고도 원성을 산다,LG화학
생산엔지니어·생산관리,2023.02.27,2.0,워라밸 도 보장 못하는 회사,LG화학
연구개발(R&D),2023.02.27,4.0,워라벨 보장,LG화학
생산엔지니어·생산관리,2023.02.27,3.0,좋음,LG화학
생산엔지니어·생산관리,2023.02.26,4.0,이름값에 아쉬운 복지,LG화학
생산엔지니어·생산관리,2023.02.25,3.0,일 오지게시킴,LG화학
영업 전문가,2023.02.25,5.0,워라밸은 좋지만 수직적인 분위기와 경영진이 문제인 회사,LG화학
연구개발(R&D),2023.02.24,4.0,좋은 대기업,LG화학
연구개발(R&D),2023.02.23,2.0,중간은 간다고 생각했던 회사,LG화학
하드웨어 엔지니어,2023.02.23,5.0,워라밸 굳,LG화학
건설 엔지니어,2023.02.23,5.0,최고의 회사,LG화학
경영지원·관리 전문가,2023.02.22,3.0,업무에 비해 인정과 보수가 적은 회사,LG화학
영업 전문가,2023.02.22,4.0,겉은 자랑스러운데 뭔가 아쉬운,LG화학
연구개발(R&D),2023.02.22,4.0,워라벨은 보장되는 편에 속함. 나쁘지않다,LG화학
연구개발(R&D),2023.02.22,2.0,헛똑똑이 선장이 이끄는 조직,LG화학
경영지원·관리 전문가,2023.02.21,2.0,"급여 염전, 워라밸 부바부",LG화학
경영지원·관리 전문가,2023.02.20,3.0,미래가 우려와 기대가 공존,LG화학
생산엔지니어·생산관리,2023.02.19,5.0,문화만큼은 수평적임,LG화학
생산엔지니어·생산관리,2023.02.19,4.0,너어무 바쁜회사,LG화학
회계·세무·재무 전문가,2023.02.17,4.0,소문만큼 나쁘진 않은 회사,LG화학
